SheetName,Structure,Origin,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Validation,XML File,Unnamed: 6,UVA,UVA.1,UVA.2,USR,Comments,File:,7G0FN07-92118-01_3_20190121_094231_1061C.stdf,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,20170927,PinId renamed to PinIndex,dataPOWER used,dataPOWER,FILE,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170114081437.stdf,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170125052513.stdf,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170128170445.stdf,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170206115713.stdf,AP0102_PC6S61_CP2_PC6S61-06G3_20170124154639.stdf,AP0202_P48P98_CP2_P48P98-20F6_20160310175436.stdf,P010A0TBAC-K1-SWF_PCBH24_PCBH24-01G6_20170121055708.stdf,ATH03_AP0202_CKF190004_619ON04E_20160518_12h49m04s_RS_1M.stdf.txt,1_AP0202_1_619ON04E_20160518_12h58m36s_FT_1.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_13h29m20s_FT_1A.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_14h11m29s_FT_1B.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_16h31m45s_RS_2A.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_16h49m41s_RS_3A.stdf.txt,AT10_AP0100A_MY5526709D_737ON40E_20171003_13h40m05s_FT_1A.stdf,STH01_AP0101A_CKG360022_736ON22E_20170922_22h40m55s_FT_1A.stdf,ATH03_AP0102_CKG350016_735ON11E_20170910_14h40m09s_RS_1M.stdf,ATH03_AP0202_CKG080039_708ON39E_20170402_03h12m01s_FT_1A.stdf,ATH10_AP0100A_MY5526709A_737ON37E_20171003_08h29m44s_RS_2A.stdf,STH01_AP0101A_CKG360022_736ON22E_20170922_13h49m55s_FT_1A.stdf,P010A0TBAC-K1-SWF_P4KA33_P4KA33-01F0_20160402053641.stdf,print TEST_TXTs PTR MPR FTR,awk -F': ' '/^PTR|^MPR|^FTR/ { PRINT=1; } /^$/ { PRINT=0; } /^   TEST_TXT:/ { if ( PRINT == 1 ) { print($0); } }',TestCount should be renamed to TestsExecuted
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CMD_LINE: dataformatter tester+device config; Ver: SmarTest s/w rev. 7.1.4.6 (E), 05-Feb-13; dataformatter 2.0.12 Feb  5 2013 11:54:27","CMD_LINE: dataformatter tester+device config; Ver: SmarTest s/w rev. 7.1.4.6 (E), 05-Feb-13; dataformatter 2.0.12 Feb  5 2013 11:54:27","CMD_LINE: dataformatter tester config; Ver: SmarTest s/w rev. 7.1.4.3 (E), 15-Oct-12; dataformatter 2.0.9 Oct 15 2012 20:12:37","CMD_LINE: dataformatter tester config; Ver: SmarTest s/w rev. 7.1.4.3 (E), 15-Oct-12; dataformatter 2.0.9 Oct 15 2012 20:12:37","CMD_LINE: dataformatter tester+device config; Ver: SmarTest s/w rev. 7.1.4.6 (E), 05-Feb-13; dataformatter 2.0.12 Feb  5 2013 11:54:27","CMD_LINE: dataformatter tester+device config; Ver: SmarTest s/w rev. 7.1.4.6 (E), 05-Feb-13; dataformatter 2.0.12 Feb  5 2013 11:54:27",,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR,MIR,MIR,MIR,MIR,MIR,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SETUP_T: 2017/10/03 13:40:05 [1507038005],SETUP_T: 2017/09/22 22:40:55 [1506120055],SETUP_T: 2017/09/10 14:40:09 [1505054409],SETUP_T: 2017/04/02 03:12:01 [1491102721],SETUP_T: 2017/10/03 08:29:44 [1507019384],SETUP_T: 2017/09/22 13:49:55 [1506088195],,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,START_T: 2017/10/03 13:40:31 [1507038031],START_T: 2017/09/22 22:42:16 [1506120136],START_T: 2017/09/10 14:40:29 [1505054429],START_T: 2017/04/02 03:12:57 [1491102777],START_T: 2017/10/03 08:35:30 [1507019730],START_T: 2017/09/22 13:50:43 [1506088243],,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAT_NUM: 0,STAT_NUM: 0,STAT_NUM: 0,STAT_NUM: 0,STAT_NUM: 0,STAT_NUM: 0,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODE_COD: P,MODE_COD: P,MODE_COD: P,MODE_COD: P,MODE_COD: P,MODE_COD: P,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTST_COD: N,RTST_COD: N,RTST_COD: N,RTST_COD: N,RTST_COD: 1,RTST_COD: N,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROT_COD:,PROT_COD:,PROT_COD:,PROT_COD:,PROT_COD:,PROT_COD:,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BURN_TIM: 65535,BURN_TIM: 65535,BURN_TIM: 65535,BURN_TIM: 65535,BURN_TIM: 65535,BURN_TIM: 65535,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CMOD_COD:,CMOD_COD:,CMOD_COD:,CMOD_COD:,CMOD_COD:,CMOD_COD:,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOT_ID: 737ON40E,LOT_ID: 736ON22E,LOT_ID: 735ON11E,LOT_ID: 708ON39E,LOT_ID: 737ON37E,LOT_ID: 736ON22E,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PART_TYP: AP0100A,PART_TYP: AP0101A,PART_TYP: AP0102,PART_TYP: AP0202,PART_TYP: AP0100A,PART_TYP: AP0101A,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NODE_NAM: ath10,NODE_NAM: sth1,NODE_NAM: ath3,NODE_NAM: ath3,NODE_NAM: ath10,NODE_NAM: sth1,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSTR_TYP: 93000-SOC,TSTR_TYP: 93000-SOC,TSTR_TYP: 93000-SOC,TSTR_TYP: 93000-SOC,TSTR_TYP: 93000-SOC,TSTR_TYP: 93000-SOC,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_NAM: AP0100A_FT_ASEM_Rev0.6.tp,JOB_NAM: AP0101A_FT_ASEM_Rev2.0.tp,JOB_NAM: AP0102Rev2_FT_25C_DCScale_Rev0.7.tp,JOB_NAM: AP0202Rev2_FT_25C_DCScale_Rev0.7.tp,JOB_NAM: AP0100A_FT_ASEM_Rev0.6.tp,JOB_NAM: AP0101A_FT_ASEM_Rev2.0.tp,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_REV: 1,JOB_REV: Rev2.0,JOB_REV: 0.7,JOB_REV: 0.7,JOB_REV: 1,JOB_REV: Rev2.0,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBLOT_ID: (null),SBLOT_ID: (null),SBLOT_ID: (null),SBLOT_ID: (null),SBLOT_ID: (null),SBLOT_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPER_NAM: 19564/D,OPER_NAM: 20503,OPER_NAM: 17562,OPER_NAM: 20638/D,OPER_NAM: 19564/D,OPER_NAM: 19502/C,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXEC_TYP: 93000,EXEC_TYP: 93000,EXEC_TYP: 93000,EXEC_TYP: 93000,EXEC_TYP: 93000,EXEC_TYP: 93000,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EXEC_VER: s/w rev. 7.1.4.6 (E), 05-Feb-13","EXEC_VER: s/w rev. 7.1.4.6 (E), 05-Feb-13","EXEC_VER: s/w rev. 7.1.4.3 (E), 15-Oct-12","EXEC_VER: s/w rev. 7.1.4.3 (E), 15-Oct-12","EXEC_VER: s/w rev. 7.1.4.6 (E), 05-Feb-13","EXEC_VER: s/w rev. 7.1.4.6 (E), 05-Feb-13",,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_COD: PKGSORT,TEST_COD: PKGSORT,TEST_COD: PKGSORT,TEST_COD: PKGSORT,TEST_COD: PKGSORT,TEST_COD: PKGSORT,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TST_TEMP: 25,TST_TEMP: 25,TST_TEMP: 25,TST_TEMP: 25,TST_TEMP: 25,TST_TEMP: 25,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USER_TXT: MY5526709D,USER_TXT: CKG360022,USER_TXT: CKG350016,USER_TXT: CKG080039,USER_TXT: MY5526709A,USER_TXT: CKG360022,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUX_FILE: (null),AUX_FILE: (null),AUX_FILE: (null),AUX_FILE: (null),AUX_FILE: (null),AUX_FILE: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PKG_TYP: (null),PKG_TYP: (null),PKG_TYP: (null),PKG_TYP: (null),PKG_TYP: (null),PKG_TYP: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAMLY_ID: AP0100,FAMLY_ID: AP0101,FAMLY_ID: AP0102,FAMLY_ID: AP0202,FAMLY_ID: AP0100,FAMLY_ID: AP0101,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATE_COD: (null),DATE_COD: (null),DATE_COD: (null),DATE_COD: (null),DATE_COD: (null),DATE_COD: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FACIL_ID: ASEM,FACIL_ID: ASEM,FACIL_ID: ASEM,FACIL_ID: ASEM,FACIL_ID: ASEM,FACIL_ID: ASEM,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLOOR_ID: (null),FLOOR_ID: (null),FLOOR_ID: (null),FLOOR_ID: (null),FLOOR_ID: (null),FLOOR_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROC_ID: 65nm,PROC_ID: 65nm,PROC_ID: 65nm,PROC_ID: 65nm,PROC_ID: 65nm,PROC_ID: 65nm,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPER_FRQ: (null),OPER_FRQ: (null),OPER_FRQ: (null),OPER_FRQ: (null),OPER_FRQ: (null),OPER_FRQ: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEC_NAM: (null),SPEC_NAM: (null),SPEC_NAM: (null),SPEC_NAM: (null),SPEC_NAM: (null),SPEC_NAM: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEC_VER: (null),SPEC_VER: (null),SPEC_VER: (null),SPEC_VER: (null),SPEC_VER: (null),SPEC_VER: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLOW_ID: (null),FLOW_ID: (null),FLOW_ID: (null),FLOW_ID: (null),FLOW_ID: (null),FLOW_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SETUP_ID: (null),SETUP_ID: (null),SETUP_ID: (null),SETUP_ID: (null),SETUP_ID: (null),SETUP_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSGN_REV: CREV0002,DSGN_REV: CREV0002,DSGN_REV: CREV1,DSGN_REV: CREV1,DSGN_REV: CREV0002,DSGN_REV: CREV0002,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG_ID: (null),ENG_ID: (null),ENG_ID: (null),ENG_ID: (null),ENG_ID: (null),ENG_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROM_COD: (null),ROM_COD: (null),ROM_COD: (null),ROM_COD: (null),ROM_COD: (null),ROM_COD: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERL_NUM: (null),SERL_NUM: (null),SERL_NUM: (null),SERL_NUM: (null),SERL_NUM: (null),SERL_NUM: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPR_NAM: (null),SUPR_NAM: (null),SUPR_NAM: (null),SUPR_NAM: (null),SUPR_NAM: (null),SUPR_NAM: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDR,SDR,SDR,SDR,SDR,SDR,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_GRP: 2,SITE_GRP: 2,SITE_GRP: 2,SITE_GRP: 2,SITE_GRP: 2,SITE_GRP: 2,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_CNT: 4,SITE_CNT: 4,SITE_CNT: 4,SITE_CNT: 4,SITE_CNT: 4,SITE_CNT: 4,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SITE_NUM: 1, 2, 3, 4","SITE_NUM: 1, 2, 3, 4","SITE_NUM: 1, 2, 3, 4","SITE_NUM: 1, 2, 3, 4","SITE_NUM: 1, 2, 3, 4","SITE_NUM: 1, 2, 3, 4",,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAND_TYP: HON507,HAND_TYP: HON507,HAND_TYP: HON507,HAND_TYP: HON507,HAND_TYP: HON507,HAND_TYP: HON507,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAND_ID: HT121,HAND_ID: HT86,HAND_ID: HT89,HAND_ID: HT102,HAND_ID: HT121,HAND_ID: HT86,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARD_TYP: (null),CARD_TYP: (null),CARD_TYP: (null),CARD_TYP: (null),CARD_TYP: (null),CARD_TYP: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARD_ID: (null),CARD_ID: (null),CARD_ID: (null),CARD_ID: (null),CARD_ID: (null),CARD_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOAD_TYP: LB0746A,LOAD_TYP: LB0746A,LOAD_TYP: APO200-Q1,LOAD_TYP: APO200-Q1,LOAD_TYP: LB0746A,LOAD_TYP: LB0746A,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOAD_ID: 1,LOAD_ID: 1,LOAD_ID: 1,LOAD_ID: 1,LOAD_ID: 1,LOAD_ID: 1,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIB_TYP: (null),DIB_TYP: (null),DIB_TYP: (null),DIB_TYP: (null),DIB_TYP: (null),DIB_TYP: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIB_ID: (null),DIB_ID: (null),DIB_ID: (null),DIB_ID: (null),DIB_ID: (null),DIB_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABL_TYP: (null),CABL_TYP: (null),CABL_TYP: (null),CABL_TYP: (null),CABL_TYP: (null),CABL_TYP: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABL_ID: (null),CABL_ID: (null),CABL_ID: (null),CABL_ID: (null),CABL_ID: (null),CABL_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONT_TYP: (null),CONT_TYP: (null),CONT_TYP: (null),CONT_TYP: (null),CONT_TYP: (null),CONT_TYP: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONT_ID: (null),CONT_ID: (null),CONT_ID: (null),CONT_ID: (null),CONT_ID: (null),CONT_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LASR_TYP: (null),LASR_TYP: (null),LASR_TYP: (null),LASR_TYP: (null),LASR_TYP: (null),LASR_TYP: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LASR_ID: (null),LASR_ID: (null),LASR_ID: (null),LASR_ID: (null),LASR_ID: (null),LASR_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXTR_TYP: (null),EXTR_TYP: (null),EXTR_TYP: (null),EXTR_TYP: (null),EXTR_TYP: (null),EXTR_TYP: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXTR_ID: (null),EXTR_ID: (null),EXTR_ID: (null),EXTR_ID: (null),EXTR_ID: (null),EXTR_ID: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMR,PMR,PMR,PMR,PMR,PMR,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMR_INDX: 1,PMR_INDX: 1,PMR_INDX: 1,PMR_INDX: 1,PMR_INDX: 1,PMR_INDX: 1,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAN_TYP: 0,CHAN_TYP: 0,CHAN_TYP: 0,CHAN_TYP: 0,CHAN_TYP: 0,CHAN_TYP: 0,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAN_NAM: CLKIN,CHAN_NAM: CLKIN,CHAN_NAM: CLKIN,CHAN_NAM: CLKIN,CHAN_NAM: CLKIN,CHAN_NAM: CLKIN,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY_NAM: 11911,PHY_NAM: 11411,PHY_NAM: 11607,PHY_NAM: 11607,PHY_NAM: 11911,PHY_NAM: 11411,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOG_NAM: F3,LOG_NAM: (null),LOG_NAM: F8,LOG_NAM: F8,LOG_NAM: F3,LOG_NAM: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 1,SITE_NUM: 1,SITE_NUM: 1,SITE_NUM: 1,SITE_NUM: 1,SITE_NUM: 1,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMR,PMR,PMR,PMR,PMR,PMR,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMR_INDX: 2,PMR_INDX: 2,PMR_INDX: 2,PMR_INDX: 2,PMR_INDX: 2,PMR_INDX: 2,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAN_TYP: 0,CHAN_TYP: 0,CHAN_TYP: 0,CHAN_TYP: 0,CHAN_TYP: 0,CHAN_TYP: 0,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAN_NAM: DIN11,CHAN_NAM: DIN0,CHAN_NAM: XTAL,CHAN_NAM: XTAL,CHAN_NAM: DIN11,CHAN_NAM: DIN0,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY_NAM: 11502,PHY_NAM: 11508,PHY_NAM: 11608,PHY_NAM: 11608,PHY_NAM: 11502,PHY_NAM: 11508,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOG_NAM: E10,LOG_NAM: (null),LOG_NAM: F9,LOG_NAM: F9,LOG_NAM: E10,LOG_NAM: (null),,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 1,SITE_NUM: 1,SITE_NUM: 1,SITE_NUM: 1,SITE_NUM: 1,SITE_NUM: 1,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PIR inside PMR,",,"PIR inside PMR,","PIR inside PMR,",PIR,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIR,,PIR,PIR,SITE_NUM: 1,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,HEAD_NUM: 1,HEAD_NUM: 1,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 1,,SITE_NUM: 1,SITE_NUM: 1,MPR,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_NUM: 0,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIR,,PIR,PMR,HEAD_NUM: 1,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,HEAD_NUM: 1,PMR_INDX: 1,SITE_NUM: 1,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 2,,SITE_NUM: 2,CHAN_TYP: 0,TEST_FLG: 0,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAN_NAM: CLKIN,PARM_FLG: c0,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIR,,PIR,PHY_NAM: 11607,RTN_ICNT: 3,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,HEAD_NUM: 1,LOG_NAM: F8,RSLT_CNT: 3,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 3,,SITE_NUM: 3,HEAD_NUM: 1,"RTN_STAT: 0, 0, 0",,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 1,"RTN_RSLT: -0.696753, -0.69681, -0.687339",,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIR,,PIR,,TEST_TXT: OS_Bottom_Diode1_passVolt_mV_1,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,HEAD_NUM: 1,PMR,ALARM_ID: (null),,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 4,,SITE_NUM: 4,PMR_INDX: 2,OPT_FLAG: e,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAN_TYP: 0,RES_SCAL: 3,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMR,,PMR,CHAN_NAM: XTAL,LLM_SCAL: 3,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMR_INDX: 1,,PMR_INDX: 1,PHY_NAM: 11608,HLM_SCAL: 3,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAN_TYP: 0,,CHAN_TYP: 0,LOG_NAM: F9,LO_LIMIT: -0.85,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAN_NAM: CLKIN,,CHAN_NAM: CLKIN,HEAD_NUM: 1,HI_LIMIT: -0.55,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY_NAM: 11911,,PHY_NAM: 11607,SITE_NUM: 1,START_IN: 0.0,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOG_NAM: F3,,LOG_NAM: F8,,INCR_IN: 0.0,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,HEAD_NUM: 1,,"RTN_INDX: 30, 31, 58",,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 1,,SITE_NUM: 1,,UNITS: V,,,,,
